Order ID,Order Date,Product Name,Category,Sub-Category,Quantity,Unit Price,Sales,Profit,Region
O-101236,2024-11-11,Mouse,Technology,Accessories,1,401.55,394.36,101.2,Central
O-101237,2024-06-21,Keyboard,Technology,Accessories,4,474.6,1878.27,367.39,Central
O-101238,2024-12-19,Desk Organizer,Office Supplies,Storage,4,34.08,123.24,16.89,West
O-101239,2024-03-08,Ring Binder,Office Supplies,Binders,1,25.74,23.28,3.05,West
O-101240,2024-11-13,File Box,Office Supplies,Storage,3,35.25,95.43,11.44,West
O-101241,2024-10-10,A4 Paper,Office Supplies,Paper,3,31.04,92.86,7.3,South
O-101242,2024-10-08,Scanner,Technology,Machines,2,261.26,499.53,98.59,East
O-101243,2024-11-04,File Box,Office Supplies,Storage,4,37.59,159.25,20.45,Central
O-101244,2024-10-04,Scanner,Technology,Machines,2,470.69,961.64,178.24,East
O-101245,2024-08-16,Letter Paper,Office Supplies,Paper,4,21.8,91.38,13.56,West
O-101246,2024-02-17,A4 Paper,Office Supplies,Paper,1,32.25,34.93,5.16,East
O-101247,2024-01-12,Meeting Table,Furniture,Tables,4,209.53,873.39,171.28,East
O-101248,2024-12-02,Printer,Technology,Machines,1,391.98,425.83,84.57,West
O-101249,2024-08-13,Metal Bookcase,Furniture,Bookcases,4,175.29,689.03,118.76,Central
O-101250,2024-10-17,Smartphone Z,Technology,Phones,2,480.64,1025.62,231.63,East
O-101251,2024-06-24,Desk Organizer,Office Supplies,Storage,2,22.26,46.04,3.31,West
O-101252,2024-02-12,Storage Bin,Office Supplies,Storage,5,29.13,141.31,14.99,South
O-101253,2024-02-15,File Box,Office Supplies,Storage,5,39.25,199.38,13.98,South
O-101254,2024-09-07,Photo Paper,Office Supplies,Paper,1,27.43,29.19,3.64,West
O-101255,2024-06-06,Corner Bookcase,Furniture,Bookcases,5,196.32,923.58,206.21,East
O-101256,2024-03-14,Folding Table,Furniture,Tables,3,157.29,481.71,101.97,Central
O-101257,2024-06-28,Metal Bookcase,Furniture,Bookcases,4,160.89,694.09,134.22,East
O-101258,2024-01-24,Study Table,Furniture,Tables,4,227.87,878.29,162.82,Central
O-101259,2024-07-31,Wood Bookcase,Furniture,Bookcases,1,265.85,246.27,48.38,East
O-101260,2024-04-08,"3"" Binder",Office Supplies,Binders,3,27.8,76.86,9.29,West
O-101261,2024-10-18,Smartphone Y,Technology,Phones,3,414.14,1267.79,273.2,West
O-101262,2024-04-23,Mouse,Technology,Accessories,2,320.64,675.41,119.44,South
O-101263,2024-06-15,Ergo Chair,Furniture,Chairs,1,215.3,200.86,37.48,West
O-101264,2024-01-05,Corner Bookcase,Furniture,Bookcases,3,272.56,866.87,155.47,East
O-101265,2024-01-27,A4 Paper,Office Supplies,Paper,5,30.5,163.56,17.87,East
O-101266,2024-05-23,Corner Bookcase,Furniture,Bookcases,4,205.46,836.6,173.11,West
O-101267,2024-06-24,Headphones,Technology,Accessories,3,418.37,1312.6,278.23,South
O-101268,2024-08-07,"3"" Binder",Office Supplies,Binders,2,28.16,61.02,7.02,Central
O-101269,2024-04-16,"3"" Binder",Office Supplies,Binders,2,38.21,73.57,7.95,East
O-101270,2024-09-10,Smartphone X,Technology,Phones,4,294.97,1293.35,265.95,Central
O-101271,2024-11-09,A4 Paper,Office Supplies,Paper,4,42.13,155.94,22.35,East
O-101272,2024-10-11,Photo Paper,Office Supplies,Paper,2,32.29,64.43,10.24,South
O-101273,2024-01-15,Study Table,Furniture,Tables,1,240.97,249.43,34.62,Central
O-101274,2024-06-24,Desk Organizer,Office Supplies,Storage,4,41.17,156.78,25.74,West
O-101275,2024-02-08,Printer,Technology,Machines,5,422.07,2183.67,372.92,West
O-101276,2024-03-29,Task Chair,Furniture,Chairs,5,253.21,1268.02,227.72,South
O-101277,2024-12-26,Smartphone Z,Technology,Phones,3,388.07,1117.49,297.23,Central
O-101278,2024-02-22,File Box,Office Supplies,Storage,1,26.5,28.23,2.73,East
O-101279,2024-07-01,"3"" Binder",Office Supplies,Binders,4,38.46,166.3,26.1,East
O-101280,2024-08-13,Ergo Chair,Furniture,Chairs,4,195.92,726.22,144.25,East
O-101281,2024-09-13,Headphones,Technology,Accessories,4,403.0,1772.74,378.14,Central
O-101282,2024-07-23,Ergo Chair,Furniture,Chairs,4,236.92,967.28,163.39,Central
O-101283,2024-01-04,Storage Bin,Office Supplies,Storage,2,26.88,52.08,5.73,Central
O-101284,2024-04-29,A4 Paper,Office Supplies,Paper,1,38.25,38.6,4.81,East
O-101285,2024-07-07,"3"" Binder",Office Supplies,Binders,5,27.58,132.61,21.01,Central
O-101286,2024-02-02,"3"" Binder",Office Supplies,Binders,2,22.42,40.73,5.29,South
O-101287,2024-05-07,Ring Binder,Office Supplies,Binders,4,22.62,95.91,15.69,West
O-101288,2024-01-13,Scanner,Technology,Machines,2,522.59,963.78,244.64,Central
O-101289,2024-01-29,"3"" Binder",Office Supplies,Binders,5,32.52,150.44,16.44,South
O-101290,2024-05-24,Headphones,Technology,Accessories,4,335.31,1328.37,239.37,East
O-101291,2024-02-18,"2"" Binder",Office Supplies,Binders,5,37.34,203.32,25.38,South
O-101292,2024-07-26,Wood Bookcase,Furniture,Bookcases,5,263.41,1323.53,201.54,West
O-101293,2024-09-08,File Box,Office Supplies,Storage,1,28.68,27.75,2.28,East
O-101294,2024-10-19,Wood Bookcase,Furniture,Bookcases,2,199.94,367.91,75.58,East
O-101295,2024-03-14,Storage Bin,Office Supplies,Storage,4,28.94,122.28,10.41,Central
O-101296,2024-03-02,Keyboard,Technology,Accessories,3,376.4,1218.3,294.23,Central
O-101297,2024-02-08,Ring Binder,Office Supplies,Binders,5,27.22,143.84,19.83,West
O-101298,2024-08-20,Printer,Technology,Machines,5,421.81,2115.37,387.27,East
O-101299,2024-09-14,File Box,Office Supplies,Storage,3,32.05,87.59,12.29,South
O-101300,2024-01-12,Desk Organizer,Office Supplies,Storage,3,31.39,99.8,10.6,East
O-101301,2024-12-07,Keyboard,Technology,Accessories,2,419.89,873.3,174.08,South
O-101302,2024-01-19,Metal Bookcase,Furniture,Bookcases,5,130.08,645.73,113.0,Central
O-101303,2024-07-16,Corner Bookcase,Furniture,Bookcases,1,186.95,169.1,36.47,Central
O-101304,2024-09-15,Mouse,Technology,Accessories,1,533.14,508.57,91.55,West
O-101305,2024-11-13,Ring Binder,Office Supplies,Binders,1,27.14,26.38,3.38,East
O-101306,2024-09-17,Executive Chair,Furniture,Chairs,5,141.95,760.62,174.84,Central
O-101307,2024-10-19,Smartphone Y,Technology,Phones,3,326.06,1016.49,269.48,East
O-101308,2024-05-03,Ergo Chair,Furniture,Chairs,3,211.46,575.62,87.48,West
O-101309,2024-10-24,"2"" Binder",Office Supplies,Binders,5,28.87,134.66,12.61,West
O-101310,2024-01-30,Task Chair,Furniture,Chairs,1,212.95,195.83,34.21,Central
O-101311,2024-11-22,Executive Chair,Furniture,Chairs,4,180.71,688.31,112.53,West
O-101312,2024-07-18,Copier,Technology,Machines,5,398.92,1837.67,375.91,East
O-101313,2024-10-25,Ring Binder,Office Supplies,Binders,1,23.36,23.82,3.71,East
O-101314,2024-06-14,File Box,Office Supplies,Storage,5,25.64,133.21,12.69,West
O-101315,2024-08-22,Task Chair,Furniture,Chairs,4,193.33,784.48,146.65,West
O-101316,2024-07-11,Corner Bookcase,Furniture,Bookcases,2,175.58,350.93,59.92,Central
O-101317,2024-09-24,Printer,Technology,Machines,2,368.91,793.74,201.09,South
O-101318,2024-01-30,File Box,Office Supplies,Storage,1,32.04,29.07,3.28,Central
O-101319,2024-01-23,A4 Paper,Office Supplies,Paper,2,33.66,65.07,5.11,South
O-101320,2024-03-31,Desk Organizer,Office Supplies,Storage,3,20.6,60.96,8.13,East
O-101321,2024-02-28,Wood Bookcase,Furniture,Bookcases,3,216.28,585.04,82.51,East
O-101322,2024-11-14,Metal Bookcase,Furniture,Bookcases,5,147.79,710.17,161.58,Central
O-101323,2024-03-21,Smartphone X,Technology,Phones,4,356.89,1450.1,308.85,Central
O-101324,2024-12-22,Smartphone Y,Technology,Phones,3,389.96,1256.93,241.96,West
O-101325,2024-05-02,Ergo Chair,Furniture,Chairs,4,146.51,570.06,95.4,South
O-101326,2024-03-07,Printer,Technology,Machines,3,439.99,1373.38,366.27,West
O-101327,2024-10-15,Scanner,Technology,Machines,5,336.97,1708.34,328.27,Central
O-101328,2024-08-28,Ring Binder,Office Supplies,Binders,4,28.12,106.68,10.06,South
O-101329,2024-06-30,Study Table,Furniture,Tables,2,210.41,462.83,99.0,Central
O-101330,2024-07-21,Smartphone X,Technology,Phones,2,364.55,746.01,159.25,West
O-101331,2024-09-19,Storage Bin,Office Supplies,Storage,4,28.42,103.01,17.2,South
O-101332,2024-03-24,Printer,Technology,Machines,2,408.27,801.41,181.47,Central
O-101333,2024-12-29,Ergo Chair,Furniture,Chairs,1,205.73,185.77,39.18,South
O-101334,2024-12-21,Copier,Technology,Machines,5,513.92,2819.83,591.61,West
O-101335,2024-08-25,Photo Paper,Office Supplies,Paper,4,38.48,143.29,22.73,East
O-101336,2024-03-13,Meeting Table,Furniture,Tables,4,199.52,737.25,158.48,South
O-101337,2024-09-05,Smartphone Y,Technology,Phones,2,383.59,751.52,178.46,East
O-101338,2024-01-27,Wood Bookcase,Furniture,Bookcases,1,190.32,189.58,35.28,South
O-101339,2024-01-12,Desk Organizer,Office Supplies,Storage,5,20.47,106.06,11.85,Central
O-101340,2024-04-04,Headphones,Technology,Accessories,5,384.82,2061.32,499.22,South
O-101341,2024-06-17,Ring Binder,Office Supplies,Binders,3,24.68,67.35,8.53,East
O-101342,2024-11-12,Headphones,Technology,Accessories,5,457.22,2059.38,354.42,West
O-101343,2024-09-22,Wood Bookcase,Furniture,Bookcases,1,184.27,195.9,38.91,West
O-101344,2024-09-28,Letter Paper,Office Supplies,Paper,2,33.78,73.18,7.15,East
O-101345,2024-06-04,Folding Table,Furniture,Tables,1,213.19,206.12,32.41,West
O-101346,2024-05-06,Mouse,Technology,Accessories,3,408.62,1307.31,332.89,Central
O-101347,2024-05-15,Scanner,Technology,Machines,4,380.01,1662.26,423.4,West
O-101348,2024-12-26,Task Chair,Furniture,Chairs,4,189.28,795.25,110.94,West
O-101349,2024-01-15,Storage Bin,Office Supplies,Storage,1,27.34,29.31,3.36,South
O-101350,2024-11-12,A4 Paper,Office Supplies,Paper,4,18.56,73.19,12.21,Central
O-101351,2024-07-30,File Box,Office Supplies,Storage,3,38.46,107.43,17.83,East
O-101352,2024-06-09,Headphones,Technology,Accessories,2,386.12,796.07,141.7,East
O-101353,2024-09-21,Printer,Technology,Machines,1,433.26,427.09,109.75,West
O-101354,2024-06-26,Printer,Technology,Machines,2,367.58,753.43,133.56,South
O-101355,2024-11-14,Study Table,Furniture,Tables,2,219.48,454.39,95.72,West
O-101356,2024-11-24,"3"" Binder",Office Supplies,Binders,3,23.62,77.35,5.65,South
O-101357,2024-06-02,Folding Table,Furniture,Tables,4,233.69,988.28,202.84,East
O-101358,2024-04-11,Task Chair,Furniture,Chairs,3,268.81,741.2,125.71,South
O-101359,2024-08-04,Smartphone Z,Technology,Phones,2,371.62,746.69,194.08,Central
O-101360,2024-11-29,Ring Binder,Office Supplies,Binders,4,23.84,96.59,15.96,Central
O-101361,2024-03-17,Photo Paper,Office Supplies,Paper,3,28.97,78.77,10.82,West
O-101362,2024-08-15,File Box,Office Supplies,Storage,2,29.19,55.41,6.52,South
O-101363,2024-08-18,Keyboard,Technology,Accessories,1,343.54,355.3,61.55,Central
O-101364,2024-09-24,"3"" Binder",Office Supplies,Binders,2,29.38,55.85,8.07,Central
O-101365,2024-02-18,Headphones,Technology,Accessories,3,340.57,1045.51,197.24,East
O-101366,2024-09-18,Headphones,Technology,Accessories,5,386.28,2003.62,398.58,South
O-101367,2024-11-27,"2"" Binder",Office Supplies,Binders,4,24.21,102.13,16.67,Central
O-101368,2024-03-06,Mouse,Technology,Accessories,2,512.69,1084.64,266.82,West
O-101369,2024-03-27,"2"" Binder",Office Supplies,Binders,3,29.25,84.84,10.33,East
O-101370,2024-12-20,File Box,Office Supplies,Storage,2,21.3,40.32,6.37,South
O-101371,2024-03-07,Meeting Table,Furniture,Tables,1,241.88,247.47,34.67,Central
O-101372,2024-11-07,"2"" Binder",Office Supplies,Binders,5,42.94,194.44,13.9,East
O-101373,2024-06-28,Ergo Chair,Furniture,Chairs,3,184.77,522.74,84.89,West
O-101374,2024-03-31,Keyboard,Technology,Accessories,2,517.32,1044.41,201.69,West
O-101375,2024-11-13,"2"" Binder",Office Supplies,Binders,4,21.54,87.08,9.25,West
O-101376,2024-06-11,Mouse,Technology,Accessories,2,375.7,735.16,162.72,South
O-101377,2024-07-06,Letter Paper,Office Supplies,Paper,3,22.35,68.44,7.78,South
O-101378,2024-05-11,Printer,Technology,Machines,4,352.13,1282.69,341.89,South
O-101379,2024-08-04,Smartphone Z,Technology,Phones,5,338.84,1624.0,386.43,West
O-101380,2024-02-29,Smartphone X,Technology,Phones,4,418.0,1744.99,342.85,Central
O-101381,2024-05-22,Letter Paper,Office Supplies,Paper,5,31.92,147.72,10.41,Central
O-101382,2024-12-19,"3"" Binder",Office Supplies,Binders,1,24.39,23.59,2.55,West
O-101383,2024-04-04,A4 Paper,Office Supplies,Paper,1,29.53,30.21,5.07,East
O-101384,2024-08-27,Task Chair,Furniture,Chairs,4,264.22,1063.13,219.25,East
O-101385,2024-04-28,Mouse,Technology,Accessories,1,513.35,471.32,85.47,East
O-101386,2024-10-09,Task Chair,Furniture,Chairs,1,153.4,149.56,19.56,Central
O-101387,2024-02-17,"3"" Binder",Office Supplies,Binders,4,33.66,135.54,20.65,South
O-101388,2024-12-19,Ring Binder,Office Supplies,Binders,4,26.45,96.05,10.21,Central
O-101389,2024-06-14,Study Table,Furniture,Tables,2,250.97,535.85,121.14,East
O-101390,2024-03-27,Meeting Table,Furniture,Tables,1,158.95,158.56,36.31,East
O-101391,2024-01-27,Desk Organizer,Office Supplies,Storage,1,39.54,38.27,4.13,South
O-101392,2024-03-02,A4 Paper,Office Supplies,Paper,2,29.78,58.74,9.72,East
O-101393,2024-07-08,Ring Binder,Office Supplies,Binders,3,41.42,123.48,20.86,South
O-101394,2024-05-03,A4 Paper,Office Supplies,Paper,2,39.35,76.36,7.74,Central
O-101395,2024-10-29,Corner Bookcase,Furniture,Bookcases,5,239.71,1189.06,262.42,South
O-101396,2024-06-06,Smartphone Y,Technology,Phones,4,444.57,1849.63,435.52,East
O-101397,2024-03-31,Metal Bookcase,Furniture,Bookcases,4,135.29,506.33,100.68,South
O-101398,2024-08-13,Ring Binder,Office Supplies,Binders,3,32.55,94.2,9.81,Central
O-101399,2024-09-14,Photo Paper,Office Supplies,Paper,4,24.41,87.99,6.61,South
O-101400,2024-03-01,Scanner,Technology,Machines,1,434.27,409.22,102.76,Central
O-101401,2024-03-02,Study Table,Furniture,Tables,3,120.24,348.98,67.46,East
O-101402,2024-01-14,Desk Organizer,Office Supplies,Storage,1,21.95,23.45,1.76,West
O-101403,2024-09-25,A4 Paper,Office Supplies,Paper,2,24.68,45.06,6.37,West
O-101404,2024-08-30,Scanner,Technology,Machines,2,381.21,770.27,165.74,East
O-101405,2024-06-22,Smartphone Y,Technology,Phones,3,368.06,1201.51,283.97,South
O-101406,2024-11-04,Smartphone Z,Technology,Phones,1,558.09,573.45,114.91,West
O-101407,2024-10-21,Corner Bookcase,Furniture,Bookcases,2,291.86,550.71,125.07,South
O-101408,2024-08-01,Desk Organizer,Office Supplies,Storage,4,31.08,131.31,14.01,South
O-101409,2024-11-12,A4 Paper,Office Supplies,Paper,3,24.26,73.81,8.43,Central
O-101410,2024-03-16,Ring Binder,Office Supplies,Binders,2,29.29,52.9,5.39,West
O-101411,2024-02-10,"3"" Binder",Office Supplies,Binders,5,25.9,138.12,18.15,South
O-101412,2024-04-08,Executive Chair,Furniture,Chairs,4,204.57,850.19,136.74,South
O-101413,2024-01-21,Mouse,Technology,Accessories,2,400.14,768.35,142.12,East
O-101414,2024-07-12,"3"" Binder",Office Supplies,Binders,3,33.36,105.71,11.97,Central
O-101415,2024-12-07,Storage Bin,Office Supplies,Storage,1,36.96,34.83,3.14,South
O-101416,2024-01-15,"2"" Binder",Office Supplies,Binders,1,26.07,25.83,3.86,West
O-101417,2024-02-14,Ring Binder,Office Supplies,Binders,2,29.39,53.66,4.97,Central
O-101418,2024-06-14,Keyboard,Technology,Accessories,2,524.49,1120.33,280.83,East
O-101419,2024-12-06,Metal Bookcase,Furniture,Bookcases,3,209.87,687.1,103.16,South
O-101420,2024-04-25,"2"" Binder",Office Supplies,Binders,1,24.28,26.65,3.95,East
O-101421,2024-07-04,Printer,Technology,Machines,5,289.08,1544.33,362.63,West
O-101422,2024-01-16,Folding Table,Furniture,Tables,5,152.03,713.31,139.33,East
O-101423,2024-02-24,A4 Paper,Office Supplies,Paper,5,32.69,168.74,23.98,East
O-101424,2024-12-26,Corner Bookcase,Furniture,Bookcases,5,260.65,1250.15,214.42,Central
O-101425,2024-12-18,Photo Paper,Office Supplies,Paper,4,38.44,160.94,17.99,West
O-101426,2024-01-02,Metal Bookcase,Furniture,Bookcases,2,242.47,521.92,98.43,Central
O-101427,2024-12-13,Ergo Chair,Furniture,Chairs,3,256.56,813.44,159.99,South
O-101428,2024-08-21,Task Chair,Furniture,Chairs,1,186.29,179.24,32.33,East
O-101429,2024-11-12,Photo Paper,Office Supplies,Paper,3,48.26,133.08,11.45,East
O-101430,2024-06-14,Ring Binder,Office Supplies,Binders,3,25.01,79.01,13.02,Central
O-101431,2024-07-07,Headphones,Technology,Accessories,5,346.01,1588.08,369.32,West
O-101432,2024-06-27,Folding Table,Furniture,Tables,4,181.64,737.57,124.28,East
O-101433,2024-08-31,File Box,Office Supplies,Storage,1,42.77,46.15,7.23,South
O-101434,2024-02-20,Study Table,Furniture,Tables,1,251.98,255.83,55.62,Central
O-101435,2024-01-11,Photo Paper,Office Supplies,Paper,4,30.53,117.47,11.05,West
O-101436,2024-04-22,Smartphone X,Technology,Phones,3,361.07,988.8,221.29,Central
O-101437,2024-09-14,Wood Bookcase,Furniture,Bookcases,5,199.59,954.9,192.38,Central
O-101438,2024-03-14,Smartphone Y,Technology,Phones,1,462.39,424.04,82.46,South
O-101439,2024-09-02,Photo Paper,Office Supplies,Paper,5,23.41,116.0,11.49,East
O-101440,2024-12-20,Smartphone Z,Technology,Phones,2,354.49,740.01,190.63,West
O-101441,2024-02-04,"3"" Binder",Office Supplies,Binders,5,21.26,114.0,9.8,West
O-101442,2024-09-02,Folding Table,Furniture,Tables,1,194.08,203.91,32.51,Central
O-101443,2024-06-10,Keyboard,Technology,Accessories,5,367.42,1700.44,363.96,South
O-101444,2024-11-12,Executive Chair,Furniture,Chairs,3,220.96,653.23,123.56,Central
O-101445,2024-03-05,A4 Paper,Office Supplies,Paper,2,24.37,45.02,4.28,East
O-101446,2024-09-09,Storage Bin,Office Supplies,Storage,1,31.74,28.86,2.6,Central
O-101447,2024-11-01,Copier,Technology,Machines,3,364.01,1116.03,235.12,West
O-101448,2024-12-10,Storage Bin,Office Supplies,Storage,5,30.74,160.21,12.15,Central
O-101449,2024-09-06,Ergo Chair,Furniture,Chairs,3,191.33,600.9,85.38,East
O-101450,2024-06-30,Storage Bin,Office Supplies,Storage,2,39.73,86.63,6.79,East
O-101451,2024-08-13,Meeting Table,Furniture,Tables,1,219.42,205.67,45.14,East
O-101452,2024-11-13,Folding Table,Furniture,Tables,4,188.38,698.82,102.95,East
O-101453,2024-07-27,A4 Paper,Office Supplies,Paper,4,29.53,122.13,16.7,West
O-101454,2024-01-12,File Box,Office Supplies,Storage,5,16.31,77.91,13.05,East
O-101455,2024-12-05,Desk Organizer,Office Supplies,Storage,3,38.82,121.53,15.94,East
O-101456,2024-09-08,File Box,Office Supplies,Storage,2,33.82,69.18,6.27,East
O-101457,2024-09-03,Task Chair,Furniture,Chairs,4,166.96,603.5,101.96,Central
O-101458,2024-03-19,Storage Bin,Office Supplies,Storage,2,21.75,40.67,6.07,South
O-101459,2024-08-28,Desk Organizer,Office Supplies,Storage,1,24.4,23.3,2.52,West
O-101460,2024-05-23,Ergo Chair,Furniture,Chairs,5,233.66,1088.52,206.03,South
O-101461,2024-08-25,Metal Bookcase,Furniture,Bookcases,5,231.01,1105.93,209.3,West
O-101462,2024-02-08,Task Chair,Furniture,Chairs,4,151.35,595.0,113.88,East
O-101463,2024-08-28,Task Chair,Furniture,Chairs,4,179.89,693.39,100.46,Central
O-101464,2024-12-30,Ring Binder,Office Supplies,Binders,4,27.41,107.83,10.79,Central
O-101465,2024-01-18,Headphones,Technology,Accessories,3,310.98,925.18,205.66,East
O-101466,2024-12-22,Copier,Technology,Machines,1,617.21,616.21,154.2,Central
O-101467,2024-05-28,Corner Bookcase,Furniture,Bookcases,3,137.88,381.98,74.63,South
O-101468,2024-11-13,Smartphone X,Technology,Phones,2,442.59,934.57,190.66,East
O-101469,2024-10-12,Storage Bin,Office Supplies,Storage,3,15.19,49.05,5.25,East
O-101470,2024-07-25,Printer,Technology,Machines,1,418.75,402.23,80.29,West
O-101471,2024-09-26,Printer,Technology,Machines,2,461.28,843.57,166.04,East
O-101472,2024-11-16,Headphones,Technology,Accessories,1,418.69,390.84,104.68,West
O-101473,2024-05-27,Meeting Table,Furniture,Tables,4,284.67,1114.82,182.09,West
O-101474,2024-04-29,Folding Table,Furniture,Tables,2,258.19,548.72,114.48,South
O-101475,2024-08-31,Letter Paper,Office Supplies,Paper,2,41.28,86.93,8.21,South
O-101476,2024-10-21,Desk Organizer,Office Supplies,Storage,5,28.13,138.58,22.72,West
O-101477,2024-10-05,Storage Bin,Office Supplies,Storage,3,32.42,93.86,11.87,South
O-101478,2024-10-18,Headphones,Technology,Accessories,4,436.8,1592.26,297.73,West
O-101479,2024-06-07,Wood Bookcase,Furniture,Bookcases,1,269.01,282.77,44.26,West
O-101480,2024-10-25,A4 Paper,Office Supplies,Paper,3,27.63,76.57,7.75,West
O-101481,2024-02-13,Wood Bookcase,Furniture,Bookcases,2,203.49,412.65,75.67,West
O-101482,2024-07-17,Smartphone Y,Technology,Phones,4,529.75,2171.69,420.79,West
O-101483,2024-01-03,Mouse,Technology,Accessories,5,358.41,1870.93,348.15,Central
O-101484,2024-04-28,Executive Chair,Furniture,Chairs,2,246.2,450.71,74.62,South
O-101485,2024-05-13,Metal Bookcase,Furniture,Bookcases,3,192.58,616.14,86.97,South
O-101486,2024-05-24,Scanner,Technology,Machines,4,399.18,1619.74,375.12,Central
O-101487,2024-09-10,Keyboard,Technology,Accessories,2,422.54,908.77,228.97,Central
O-101488,2024-05-21,Smartphone Z,Technology,Phones,5,377.82,1713.85,346.44,Central
O-101489,2024-06-12,Headphones,Technology,Accessories,4,490.19,2147.89,490.17,South
O-101490,2024-03-27,Keyboard,Technology,Accessories,3,356.3,1016.47,203.8,West
O-101491,2024-05-16,A4 Paper,Office Supplies,Paper,1,26.88,28.24,3.01,Central
O-101492,2024-03-23,Storage Bin,Office Supplies,Storage,4,29.65,111.67,18.0,East
O-101493,2024-01-27,Keyboard,Technology,Accessories,5,416.83,2262.4,476.76,South
O-101494,2024-08-08,Ring Binder,Office Supplies,Binders,4,24.9,94.54,12.08,West
O-101495,2024-08-31,Ergo Chair,Furniture,Chairs,2,260.6,493.38,102.29,East
O-101496,2024-08-14,A4 Paper,Office Supplies,Paper,1,36.15,39.36,3.15,East
O-101497,2024-06-18,Keyboard,Technology,Accessories,3,406.34,1301.76,344.25,East
O-101498,2024-05-18,Folding Table,Furniture,Tables,5,149.63,726.62,106.8,East
O-101499,2024-11-11,Mouse,Technology,Accessories,5,367.66,1674.52,339.88,West
O-101500,2024-07-08,Study Table,Furniture,Tables,5,229.62,1179.09,198.94,South
O-101501,2024-06-23,Smartphone X,Technology,Phones,1,476.43,433.13,88.55,East
O-101502,2024-01-10,"2"" Binder",Office Supplies,Binders,4,33.0,144.11,13.06,Central
O-101503,2024-05-04,Folding Table,Furniture,Tables,1,120.35,120.39,20.01,East
O-101504,2024-05-18,Copier,Technology,Machines,5,318.75,1629.91,344.23,Central
O-101505,2024-05-25,Headphones,Technology,Accessories,5,443.06,2352.03,455.31,West
O-101506,2024-07-30,Ring Binder,Office Supplies,Binders,3,31.98,104.47,13.69,Central
O-101507,2024-07-13,Copier,Technology,Machines,4,354.77,1362.43,290.74,East
O-101508,2024-08-09,Metal Bookcase,Furniture,Bookcases,4,254.75,978.06,201.33,East
O-101509,2024-10-06,Photo Paper,Office Supplies,Paper,2,35.77,77.38,5.87,Central
O-101510,2024-10-23,Storage Bin,Office Supplies,Storage,5,36.54,172.45,24.73,Central
O-101511,2024-09-19,A4 Paper,Office Supplies,Paper,4,27.84,104.39,10.97,Central
O-101512,2024-12-14,Smartphone X,Technology,Phones,5,364.84,1982.96,526.46,South
O-101513,2024-01-07,Smartphone Y,Technology,Phones,4,446.44,1900.6,338.5,West
O-101514,2024-03-12,Smartphone Z,Technology,Phones,3,633.36,2023.56,446.11,South
O-101515,2024-01-03,Ring Binder,Office Supplies,Binders,5,32.87,150.73,13.82,South
O-101516,2024-08-24,"3"" Binder",Office Supplies,Binders,2,18.44,38.1,5.87,West
O-101517,2024-11-23,"3"" Binder",Office Supplies,Binders,2,27.68,59.76,6.81,East
O-101518,2024-03-29,Desk Organizer,Office Supplies,Storage,4,35.05,143.09,12.1,Central
O-101519,2024-12-04,Meeting Table,Furniture,Tables,1,181.83,188.87,42.97,South
O-101520,2024-01-22,Metal Bookcase,Furniture,Bookcases,1,133.45,131.75,25.46,East
O-101521,2024-12-07,Corner Bookcase,Furniture,Bookcases,3,158.05,454.57,68.71,East
O-101522,2024-05-08,Study Table,Furniture,Tables,4,196.62,738.45,109.6,West
O-101523,2024-02-07,Corner Bookcase,Furniture,Bookcases,3,181.61,570.84,128.94,South
O-101524,2024-06-26,Task Chair,Furniture,Chairs,2,157.9,341.16,50.3,West
O-101525,2024-04-03,Letter Paper,Office Supplies,Paper,5,31.79,173.47,27.39,West
O-101526,2024-04-13,Study Table,Furniture,Tables,2,177.65,366.13,80.97,West
O-101527,2024-04-22,Mouse,Technology,Accessories,2,414.11,831.0,159.01,West
O-101528,2024-10-20,Scanner,Technology,Machines,4,462.22,2008.59,444.45,West
O-101529,2024-07-15,A4 Paper,Office Supplies,Paper,2,30.45,56.07,5.03,West
O-101530,2024-04-23,Smartphone Y,Technology,Phones,1,441.87,428.4,86.93,Central
O-101531,2024-08-10,Metal Bookcase,Furniture,Bookcases,5,208.5,1003.14,181.56,South
O-101532,2024-09-18,"2"" Binder",Office Supplies,Binders,5,28.62,135.88,14.73,East
O-101533,2024-04-09,Headphones,Technology,Accessories,5,439.9,2217.07,420.71,West
O-101534,2024-05-30,"3"" Binder",Office Supplies,Binders,5,23.33,123.44,15.94,East
O-101535,2024-02-14,Letter Paper,Office Supplies,Paper,2,34.36,62.29,9.94,Central
O-101536,2024-03-07,Mouse,Technology,Accessories,5,517.74,2617.63,669.35,East
O-101537,2024-09-05,Scanner,Technology,Machines,5,415.32,2259.53,459.97,West
O-101538,2024-03-07,"3"" Binder",Office Supplies,Binders,3,18.91,57.95,5.13,Central
O-101539,2024-07-10,Folding Table,Furniture,Tables,1,179.13,194.82,39.43,Central
O-101540,2024-09-15,Printer,Technology,Machines,2,272.16,556.26,132.77,West
O-101541,2024-02-09,Ring Binder,Office Supplies,Binders,1,26.11,28.11,2.49,South
O-101542,2024-07-26,Meeting Table,Furniture,Tables,1,167.73,183.15,39.91,Central
O-101543,2024-04-03,Smartphone Y,Technology,Phones,3,393.8,1226.29,315.13,Central
O-101544,2024-12-17,"3"" Binder",Office Supplies,Binders,1,21.66,23.41,2.28,West
